Tweet Id,Tweet text,Company,timestamp,,,Text Blob,,Vader,,,,Clips pattern,,,
1072560748092630000,rt : briefing today at robert noyce's house! intel,intel,11-12-2018 18:36,11-12-2018 13:36,12-12-2018 00:06,0,0,0,1,0,0,0,0,,
1072561040452400000,rt : retailtech to improve a newretail customer experience in china REGIONAL INDICATOR SYMBOL LETTER CREGIONAL INDICATOR SYMBOL LETTER N jdcom and intel collaboration data ...,intel,11-12-2018 18:37,11-12-2018 13:37,12-12-2018 00:07,0,0,0,0.884,0.116,0.4404,0,0,,
1072561552144900000,rt : take a closer look at our flagship motherboard the z aorus xtreme! now available on newegg! get yours here WHITE RIGHT POINTING BACKHAND INDEX https:/...,intel,11-12-2018 18:39,11-12-2018 13:39,12-12-2018 00:09,0.261904762,0.311904762,0,0.921,0.079,0.2462,0.261904762,0.311904762,,
1072561605727180000,rt : meet dana nehama others in the intel booth at kubecon cloudnativecon to see how we're helping advance contain...,intel,11-12-2018 18:39,11-12-2018 13:39,12-12-2018 00:09,0,0,0,0.891,0.109,0.296,0,0,,
1072562167289910000,intel create joint digitized retail lab: retail,intel,11-12-2018 18:42,11-12-2018 13:42,12-12-2018 00:12,0,0,0,0.741,0.259,0.2732,0,0,,
1072566146182900000,kontena pharos out now! kubernetes distro that works on-prem cloud or hybrid; vms or bare metal; intel x-...,intel,11-12-2018 18:57,11-12-2018 13:57,12-12-2018 00:27,0.05,0.1,0,1,0,0,0.05,0.1,,
1072566364186070000,rt : kontena pharos out now! kubernetes distro that works on-prem cloud or hybrid; vms or bare metal; intel x- or ar...,intel,11-12-2018 18:58,11-12-2018 13:58,12-12-2018 00:28,0.05,0.1,0,1,0,0,0.05,0.1,,
1072566545086400000,intel coming tomarra,intel,11-12-2018 18:59,11-12-2018 13:59,12-12-2018 00:29,0,0,0,1,0,0,0,0,,
1072567044263020000,from the founder of google sergey bryn andy grove founder of intel immigrants are capable of reaching except...,intel,11-12-2018 19:01,11-12-2018 14:01,12-12-2018 00:31,0.2,0.4,0,0.784,0.216,0.5267,0.2,0.4,,
1072567941265260000,rt : from the founder of google sergey bryn andy grove founder of intel immigrants are capable of reaching exception...,intel,11-12-2018 19:04,11-12-2018 14:04,12-12-2018 00:34,0.2,0.4,0,0.794,0.206,0.5267,0.2,0.4,,
1072642217972560000,announcement tonight EYES intel,intel,12-12-2018 00:00,11-12-2018 19:00,12-12-2018 05:30,0,0,0,1,0,0,0,0,,
1072642346695770000,rt : announcement tonight EYES intel,intel,12-12-2018 00:00,11-12-2018 19:00,12-12-2018 05:30,0,0,0,1,0,0,0,0,,
1072643311427570000,rt : adobe updates!! FACE WITH TEARS OF JOYGRINNING FACE WITH SMILING EYESGRINNING FACE infosec ethicalhacking itsecurity itsec cybersecurity hacking adobe flash...,intel,12-12-2018 00:04,11-12-2018 19:04,12-12-2018 05:34,0,0,0.101,0.732,0.166,0.3987,0,0,,
1072643324811590000,rt : announcement tonight EYES intel,intel,12-12-2018 00:04,11-12-2018 19:04,12-12-2018 05:34,0,0,0,1,0,0,0,0,,
1072643471746450000,rt : adobe updates!! FACE WITH TEARS OF JOYGRINNING FACE WITH SMILING EYESGRINNING FACE infosec ethicalhacking itsecurity itsec cybersecurity hacking adobe flash...,intel,12-12-2018 00:05,11-12-2018 19:05,12-12-2018 05:35,0,0,0.101,0.732,0.166,0.3987,0,0,,
1072643731503880000,rt : over korea peninsular is usaf tora rcw rivetjoint on intel mission at fl z,intel,12-12-2018 00:06,11-12-2018 19:06,12-12-2018 05:36,0,0,0,1,0,0,0,0,,
1072643759739930000,rt : over korea peninsular is usaf tora rcw rivetjoint on intel mission at fl z,intel,12-12-2018 00:06,11-12-2018 19:06,12-12-2018 05:36,0,0,0,1,0,0,0,0,,
1072643967773220000,rt : announcement tonight EYES intel,intel,12-12-2018 00:07,11-12-2018 19:07,12-12-2018 05:37,0,0,0,1,0,0,0,0,,
1072644710458670000,rt : announcement tonight EYES intel,intel,12-12-2018 00:10,11-12-2018 19:10,12-12-2018 05:40,0,0,0,1,0,0,0,0,,
1072645905969560000,rt : announcement tonight EYES intel,intel,12-12-2018 00:14,11-12-2018 19:14,12-12-2018 05:44,0,0,0,1,0,0,0,0,,
1072649503960900000,rt : over korea peninsular is usaf tora rcw rivetjoint on intel mission at fl z,intel,12-12-2018 00:29,11-12-2018 19:29,12-12-2018 05:59,0,0,0,1,0,0,0,0,,
1072652259958400000,jdcom intel's digitized retail joint lab is geared toward creating next-generation vending machines as well as...,intel,12-12-2018 00:40,11-12-2018 19:40,12-12-2018 06:10,0,0,0,0.765,0.235,0.5106,0,0,,
1072652690755380000,check out mixed lot intel i- sr ghz i- srqf ghz quad core lga intel via,intel,12-12-2018 00:41,11-12-2018 19:41,12-12-2018 06:11,0,0.25,0,1,0,0,0,0.25,,
1072652820992720000,rt : jdcom intel's digitized retail joint lab is geared toward creating next-generation vending machines as well as advertising...,intel,12-12-2018 00:42,11-12-2018 19:42,12-12-2018 06:12,0,0,0,0.788,0.212,0.5106,0,0,,
1072654271575930000,this day just got better! the asus rog zephyrus s ultra slim gaming laptop with the intel i-h and...,intel,12-12-2018 00:48,11-12-2018 19:48,12-12-2018 06:18,0.625,0.5,0,0.842,0.158,0.4926,0.625,0.5,,
1072655021328740000,rt : chief gfx architect david blythe is presenting at intel architecture day the future of graphics looks...,intel,12-12-2018 00:51,11-12-2018 19:51,12-12-2018 06:21,0,0.125,0,1,0,0,0,0.125,,
1072655767562520000,rt : explaining where intel is headed at the architecture day lot more than expected being disclo...,intel,12-12-2018 00:53,11-12-2018 19:53,12-12-2018 06:23,0.2,0.45,0,1,0,0,0.2,0.45,,
1072655809539130000,rt : chief gfx architect david blythe is presenting at intel architecture day the future of graphics looks...,intel,12-12-2018 00:54,11-12-2018 19:54,12-12-2018 06:24,0,0.125,0,1,0,0,0,0.125,,
1072658203761100000,rt : so we're at the intel thgenlaunch in manchester!!! here is our powerhouse gaming pc!! i k overclocked to ghz...,intel,12-12-2018 01:03,11-12-2018 20:03,12-12-2018 06:33,0,0,0,1,0,0,0,0,,
1072659831557890000,intel develops ai-powered wheelchair controlled by facial movements: ...,intel,12-12-2018 01:10,11-12-2018 20:10,12-12-2018 06:40,0,0,0,1,0,0,0,0,,
1072661244241410000,rt : android studio FACE WITH TEARS OF JOYWEARY CAT FACE technology tech nerd techaddict gaming setup intel amd nvidia geek geekfun windows window...,intel,12-12-2018 01:15,11-12-2018 20:15,12-12-2018 06:45,0,0,0.249,0.751,0,-0.6841,0,0,,
1072662681201620000,timeline - intel th anniversary intel,intel,12-12-2018 01:21,11-12-2018 20:21,12-12-2018 06:51,0,0,0,1,0,0,0,0,,
1072670405473820000,get intel s  gb sata iii -layer d nand internal solid state drive ssd for $ link:...,intel,12-12-2018 01:52,11-12-2018 20:52,12-12-2018 07:22,0,0.05,0,0.89,0.11,0.1531,0,0.05,,
1072671021151460000,check out mixed lot intel core i- srf i- sre i- srqj i- srd intel via,intel,12-12-2018 01:54,11-12-2018 20:54,12-12-2018 07:24,0,0.25,0,1,0,0,0,0.25,,
1072671731448450000,amazon's decision to build its own computer chips to work in its millions of servers across its data centers around...,intel,12-12-2018 01:57,11-12-2018 20:57,12-12-2018 07:27,0.6,1,0,1,0,0,0.6,1,,
1072672119769700000,hey i have an idea how about you tell everyone security updates should happen to protect them fro...,intel,12-12-2018 01:58,11-12-2018 20:58,12-12-2018 07:28,0,0,0,0.75,0.25,0.6124,0,0,,
1072672437375000000,rt : the launch of ursa makes all of hyperledger 's projects more secure including hyperledgerburrow ursa is a new meta library...,intel,12-12-2018 02:00,11-12-2018 21:00,12-12-2018 07:30,0.345454545,0.518181818,0,0.876,0.124,0.4005,0.345454545,0.518181818,,
1072674381787220000,rt : the launch of ursa makes all of hyperledger 's projects more secure including hyperledgerburrow ursa is a new meta library...,intel,12-12-2018 02:07,11-12-2018 21:07,12-12-2018 07:37,0.345454545,0.518181818,0,0.876,0.124,0.4005,0.345454545,0.518181818,,
1072674599551270000,she's here!! still haven't picked a name for her yet help! pcbuild gamingrig ibuypower gigabyte nvidia intel,intel,12-12-2018 02:08,11-12-2018 21:08,12-12-2018 07:38,0,0,0,0.807,0.193,0.5538,0,0,,
1072674876304090000,rt : employees - nearly % of our total employee population - gave more than million hours of their time in...,intel,12-12-2018 02:09,11-12-2018 21:09,12-12-2018 07:39,0.2,0.55,0,1,0,0,0.2,0.55,,
1072675601734080000,rt : serenashim was an american she was a front line journalist in turkey until she asked erdogan dis...,intel,12-12-2018 02:12,11-12-2018 21:12,12-12-2018 07:42,0,0,0,1,0,0,0,0,,
1072675703802480000,rt : serenashim was an american she was a front line journalist in turkey until she asked erdogan dis...,intel,12-12-2018 02:13,11-12-2018 21:13,12-12-2018 07:43,0,0,0,1,0,0,0,0,,
1072678850058840000,rt : jdcom intel's digitized retail joint lab is geared toward creating next-generation vending machines as well as advertising...,intel,12-12-2018 02:25,11-12-2018 21:25,12-12-2018 07:55,0,0,0,0.788,0.212,0.5106,0,0,,
1072679112718930000,she's perfect SMILING FACE WITH HEART-SHAPED EYESSMILING FACE WITH HEART-SHAPED EYESSMILING FACE WITH HEART-SHAPED EYES pc gamingrig pcbuild ibuypower gigabyte nvidia intel,intel,12-12-2018 02:26,11-12-2018 21:26,12-12-2018 07:56,1,1,0,0.729,0.271,0.8143,1,1,,
1072680116394860000,rt : so we're at the intel thgenlaunch in manchester!!! here is our powerhouse gaming pc!! i k overclocked to ghz...,intel,12-12-2018 02:30,11-12-2018 21:30,12-12-2018 08:00,0,0,0,1,0,0,0,0,,
1072682524470470000,rt : intel launches opensource deeplearning reference stack powered by linux,intel,12-12-2018 02:40,11-12-2018 21:40,12-12-2018 08:10,0,0,0,1,0,0,0,0,,
1072684135418740000,rt : employees - nearly % of our total employee population - gave more than million hours of their time in...,intel,12-12-2018 02:46,11-12-2018 21:46,12-12-2018 08:16,0.2,0.55,0,1,0,0,0.2,0.55,,
1072687510344620000,rt : we've got a major deal dropping today stay tuned intel,intel,12-12-2018 03:00,11-12-2018 22:00,12-12-2018 08:30,0.0625,0.5,0,1,0,0,0.0625,0.5,,
1072688658078030000,rt : employees - nearly % of our total employee population - gave more than million hours of their time in...,intel,12-12-2018 03:04,11-12-2018 22:04,12-12-2018 08:34,0.2,0.55,0,1,0,0,0.2,0.55,,
1072689285474600000,rt : looking forward to taking the stage with navin at to discuss innovation for the next era of compute g ai...,intel,12-12-2018 03:07,11-12-2018 22:07,12-12-2018 08:37,0,0,0,0.88,0.12,0.3818,0,0,,
1072689619630740000,rt : hull computer fair this saturday only at club hull hu te am start till pm! last show before xmas...,intel,12-12-2018 03:08,11-12-2018 22:08,12-12-2018 08:38,0.233333333,0.655555556,0,0.88,0.12,0.3802,0.233333333,0.655555556,,
1072692774749850000,rt : what can be learned from ibm's pc miss and intel and microsoft duopoly about the opportunities ahead in the quantum stack? a s...,intel,12-12-2018 03:21,11-12-2018 22:21,12-12-2018 08:51,0,0,0.063,0.833,0.103,0.25,0,0,,
1072693889419560000,so the site is down presumably from the free game code they emailed out x intel,intel,12-12-2018 03:25,11-12-2018 22:25,12-12-2018 08:55,-0.051851852,0.496296296,0,0.809,0.191,0.5106,-0.051851852,0.496296296,,
1072695035043420000,robert norton noyce was an american engineer and inventor () with jack kilby of the integrated circuit (...,intel,12-12-2018 03:30,11-12-2018 22:30,12-12-2018 09:00,0,0,0,1,0,0,0,0,,
1072695064407740000,internship opportunity from intel qualifications - candidate must be an advanced student (final year preferably)...,intel,12-12-2018 03:30,11-12-2018 22:30,12-12-2018 09:00,0.2,0.8,0,0.714,0.286,0.5859,0.2,0.8,,
1072695725824160000,rt : robert norton noyce was an american engineer and inventor () with jack kilby of the integrated circuit (ic) and co...,intel,12-12-2018 03:32,11-12-2018 22:32,12-12-2018 09:02,0,0,0,1,0,0,0,0,,
1072696792301490000,rt : announcement tonight EYES intel,intel,12-12-2018 03:36,11-12-2018 22:36,12-12-2018 09:06,0,0,0,1,0,0,0,0,,
1072698666983460000,rt : announcement tonight EYES intel,intel,12-12-2018 03:44,11-12-2018 22:44,12-12-2018 09:14,0,0,0,1,0,0,0,0,,
1072703232961440000,SQUARED SOS[?] in poor health conditions since tortured nonstop sleepdeprived tooHEAVY EXCLAMATION MARK SYMBOL HEAVY CHECK MARKmy teeth have been pulled in any direc...,intel,12-12-2018 04:02,11-12-2018 23:02,12-12-2018 09:32,-0.3,0.55,0.233,0.767,0,-0.7717,-0.3,0.55,,
1072706491214380000,thanks for keeping me comfy during every long gaming sesh pcgaming intel rgb...,intel,12-12-2018 04:15,11-12-2018 23:15,12-12-2018 09:45,0.075,0.3,0,0.805,0.195,0.4404,0.075,0.3,,
1072706919750520000,rt : thanks for keeping me comfy during every long gaming sesh pcgaming intel rgb thermalta...,intel,12-12-2018 04:17,11-12-2018 23:17,12-12-2018 09:47,0.075,0.3,0,0.828,0.172,0.4404,0.075,0.3,,
1072712808960110000,and im live y'all !!! gamer streamer streaming pc siege rainbowsix computer cosair raidmax intel...,intel,12-12-2018 04:40,11-12-2018 23:40,12-12-2018 10:10,0.266335227,0.5,0,1,0,0,0.266335227,0.5,,
1072714387666990000,rt : we've got a major deal dropping today stay tuned intel,intel,12-12-2018 04:46,11-12-2018 23:46,12-12-2018 10:16,0.0625,0.5,0,1,0,0,0.0625,0.5,,
1072715185478080000,our ebook talks about the use cases that every enterprise should practice to reap the true benefits of a siem sol...,intel,12-12-2018 04:50,11-12-2018 23:50,12-12-2018 10:20,0.35,0.65,0,0.769,0.231,0.6597,0.35,0.65,,
1072717443858970000,rt : our ebook talks about the use cases that every enterprise should practice to reap the true benefits of a siem solution downl...,intel,12-12-2018 04:59,11-12-2018 23:59,12-12-2018 10:29,0.35,0.65,0,0.712,0.288,0.7717,0.35,0.65,,
1072718948733370000,intel's iwd linux wireless daemon adds opportunistic wireless encryption,intel,12-12-2018 05:05,12-12-2018 00:05,12-12-2018 10:35,0,0,0.121,0.879,0,-0.0258,0,0,,
1072720365162500000,rt : adobe updates!! FACE WITH TEARS OF JOYGRINNING FACE WITH SMILING EYESGRINNING FACE infosec ethicalhacking itsecurity itsec cybersecurity hacking adobe flash...,intel,12-12-2018 05:10,12-12-2018 00:10,12-12-2018 10:40,0,0,0.101,0.732,0.166,0.3987,0,0,,
1072720936640610000,rt : thanks for keeping me comfy during every long gaming sesh pcgaming intel rgb thermalta...,intel,12-12-2018 05:12,12-12-2018 00:12,12-12-2018 10:42,0.075,0.3,0,0.828,0.172,0.4404,0.075,0.3,,
1072721196037350000,red hair confirmed intel,intel,12-12-2018 05:13,12-12-2018 00:13,12-12-2018 10:43,0.2,0.5,0,1,0,0,0.2,0.5,,
1072722667348870000,rt : industry engineering gladiator jim keller shares insight at intelarchitectureday intc intel,intel,12-12-2018 05:19,12-12-2018 00:19,12-12-2018 10:49,0,0,0,0.833,0.167,0.296,0,0,,
1072722721329560000,your last chance to win upto $ with the intel nuc promotion contact mindware at intel for more d...,intel,12-12-2018 05:20,12-12-2018 00:20,12-12-2018 10:50,0.433333333,0.322222222,0,0.734,0.266,0.7003,0.433333333,0.322222222,,
1072724253852770000,rt : amazon's homegrown arm chips threaten siliconvalley giant and gives amazon bargaining power with intel which ha...,intel,12-12-2018 05:26,12-12-2018 00:26,12-12-2018 10:56,0,1,0.135,0.777,0.088,-0.2263,0,1,,
1072726019650530000,rt : over korea peninsular is usaf tora rcw rivetjoint on intel mission at fl z,intel,12-12-2018 05:33,12-12-2018 00:33,12-12-2018 11:03,0,0,0,1,0,0,0,0,,
1072730219658830000,rt : pc world - intel vs snapdragon: we test hp's envy x with both on speed battery life and more using bapco's tabletmark ...,intel,12-12-2018 05:49,12-12-2018 00:49,12-12-2018 11:19,0.5,0.5,0.091,0.909,0,-0.2732,0.5,0.5,,
1072738120595100000,educationgothacked SPORTS MEDALplace in computer science category thanks to my team and instructorsBLACK HEART intel hackthon,intel,12-12-2018 06:21,12-12-2018 01:21,12-12-2018 11:51,0.2,0.2,0,0.838,0.162,0.4404,0.2,0.2,,
1072740363117380000,massive fire breaks out near google's office in beijing china google intel amd china fire,intel,12-12-2018 06:30,12-12-2018 01:30,12-12-2018 12:00,0.05,0.7,0.27,0.73,0,-0.5859,0.05,0.7,,
1072741330634200000,jdcom and intel partner for 'smart' internet of things retail jdcom intel iotretail internetofthings iot...,intel,12-12-2018 06:33,12-12-2018 01:33,12-12-2018 12:03,0.214285714,0.642857143,0,1,0,0,0.214285714,0.642857143,,
1072741857556250000,rt : industry engineering gladiator jim keller shares insight at intelarchitectureday intc intel,intel,12-12-2018 06:36,12-12-2018 01:36,12-12-2018 12:06,0,0,0,0.833,0.167,0.296,0,0,,
1072741874333400000,rt : chief gfx architect david blythe is presenting at intel architecture day the future of graphics looks...,intel,12-12-2018 06:36,12-12-2018 01:36,12-12-2018 12:06,0,0.125,0,1,0,0,0,0.125,,
1072742142953430000,rt : chief gfx architect david blythe is presenting at intel architecture day the future of graphics looks...,intel,12-12-2018 06:37,12-12-2018 01:37,12-12-2018 12:07,0,0.125,0,1,0,0,0,0.125,,
1072742167674670000,rt : industry engineering gladiator jim keller shares insight at intelarchitectureday intc intel,intel,12-12-2018 06:37,12-12-2018 01:37,12-12-2018 12:07,0,0,0,0.833,0.167,0.296,0,0,,
1072747558324200000,rt : industry engineering gladiator jim keller shares insight at intelarchitectureday intc intel,intel,12-12-2018 06:58,12-12-2018 01:58,12-12-2018 12:28,0,0,0,0.833,0.167,0.296,0,0,,
1072747769050270000,rt : industry engineering gladiator jim keller shares insight at intelarchitectureday intc intel,intel,12-12-2018 06:59,12-12-2018 01:59,12-12-2018 12:29,0,0,0,0.833,0.167,0.296,0,0,,
1072751357017240000,rt : industry engineering gladiator jim keller shares insight at intelarchitectureday intc intel,intel,12-12-2018 07:13,12-12-2018 02:13,12-12-2018 12:43,0,0,0,0.833,0.167,0.296,0,0,,
1072752774671080000,rt : explaining where intel is headed at the architecture day lot more than expected being disclo...,intel,12-12-2018 07:19,12-12-2018 02:19,12-12-2018 12:49,0.2,0.45,0,1,0,0,0.2,0.45,,
1072753567985880000,rt : industry engineering gladiator jim keller shares insight at intelarchitectureday intc intel,intel,12-12-2018 07:22,12-12-2018 02:22,12-12-2018 12:52,0,0,0,0.833,0.167,0.296,0,0,,
1072753622780270000,rt : so we're at the intel thgenlaunch in manchester!!! here is our powerhouse gaming pc!! i k overclocked to ghz...,intel,12-12-2018 07:22,12-12-2018 02:22,12-12-2018 12:52,0,0,0,1,0,0,0,0,,
1072754958267700000,rt : looking forward to taking the stage with navin at to discuss innovation for the next era of compute g ai...,intel,12-12-2018 07:28,12-12-2018 02:28,12-12-2018 12:58,0,0,0,0.88,0.12,0.3818,0,0,,
1072755100223970000,rt : super proud that my and story is the leading story on 's home page:,intel,12-12-2018 07:28,12-12-2018 02:28,12-12-2018 12:58,0.566666667,0.833333333,0,0.65,0.35,0.7906,0.566666667,0.833333333,,
1072760785305260000,rt : take a closer look at our flagship motherboard the z aorus xtreme! now available on newegg! get yours here WHITE RIGHT POINTING BACKHAND INDEX https:/...,intel,12-12-2018 07:51,12-12-2018 02:51,12-12-2018 13:21,0.261904762,0.311904762,0,0.921,0.079,0.2462,0.261904762,0.311904762,,
1072764833567780000,interesting read probably a new trend for big tech company in hardware amazon hardware intel,intel,12-12-2018 08:07,12-12-2018 03:07,12-12-2018 13:37,0.212121212,0.351515152,0,0.732,0.268,0.5267,0.212121212,0.351515152,,
1072765156986240000,rt : looking forward to taking the stage with navin at to discuss innovation for the next era of compute g ai...,intel,12-12-2018 08:08,12-12-2018 03:08,12-12-2018 13:38,0,0,0,0.88,0.12,0.3818,0,0,,
1072766767792090000,it's a wrap! thanks for joining us at infrastructuretour in the nordics! redhat intel,intel,12-12-2018 08:15,12-12-2018 03:15,12-12-2018 13:45,0.25,0.2,0,0.775,0.225,0.5399,0.25,0.2,,
1072767960467480000,rt : looking forward to taking the stage with navin at to discuss innovation for the next era of compute g ai...,intel,12-12-2018 08:19,12-12-2018 03:19,12-12-2018 13:49,0,0,0,0.88,0.12,0.3818,0,0,,
1072768061915050000,rt : thanks for keeping me comfy during every long gaming sesh pcgaming intel rgb thermalta...,intel,12-12-2018 08:20,12-12-2018 03:20,12-12-2018 13:50,0.075,0.3,0,0.828,0.172,0.4404,0.075,0.3,,
1072770640829140000,this ai tech from intel lets users control motorized wheelchairs with facial expressions,intel,12-12-2018 08:30,12-12-2018 03:30,12-12-2018 14:00,0,0,0,1,0,0,0,0,,
1072771450904420000,rt : so we're at the intel thgenlaunch in manchester!!! here is our powerhouse gaming pc!! i k overclocked to ghz...,intel,12-12-2018 08:33,12-12-2018 03:33,12-12-2018 14:03,0,0,0,1,0,0,0,0,,
1072773476111460000,marking years of intel memory with optane discover intel's journey iamintel,intel,12-12-2018 08:41,12-12-2018 03:41,12-12-2018 14:11,0,0,0,1,0,0,0,0,,
1072774483012830000,rt : it's a wrap! thanks for joining us at infrastructuretour in the nordics! redhat intel,intel,12-12-2018 08:45,12-12-2018 03:45,12-12-2018 14:15,0.25,0.2,0,0.789,0.211,0.5399,0.25,0.2,,
1072774607961120000,rt : chief gfx architect david blythe is presenting at intel architecture day the future of graphics looks...,intel,12-12-2018 08:46,12-12-2018 03:46,12-12-2018 14:16,0,0.125,0,1,0,0,0,0.125,,
1072777368173980000,rt : so we're at the intel thgenlaunch in manchester!!! here is our powerhouse gaming pc!! i k overclocked to ghz...,intel,12-12-2018 08:57,12-12-2018 03:57,12-12-2018 14:27,0,0,0,1,0,0,0,0,,
1072778765464460000,rt : upgrade your business with intel's th gen core processors intel ikokazike,intel,12-12-2018 09:02,12-12-2018 04:02,12-12-2018 14:32,0,0,0,1,0,0,0,0,,
1072793337206190000,you know what would look even better in these haydes canyon nucs? intel m drives FLEXED BICEPS,intel,12-12-2018 10:00,12-12-2018 05:00,12-12-2018 15:30,0.5,0.5,0,0.838,0.162,0.4404,0.5,0.5,,
1072794243834520000,rt : so we're at the intel thgenlaunch in manchester!!! here is our powerhouse gaming pc!! i k overclocked to ghz...,intel,12-12-2018 10:04,12-12-2018 05:04,12-12-2018 15:34,0,0,0,1,0,0,0,0,,
1072794949509350000,rt : today i had the great pleasure to speak at the a digital talent day an event is hosted for digital talents goa...,intel,12-12-2018 10:07,12-12-2018 05:07,12-12-2018 15:37,0.266666667,0.25,0,0.556,0.444,0.9274,0.266666667,0.25,,
1072796227434040000,alibaba-backed vending machine operator partners with intel in launching new unmanned counters...,intel,12-12-2018 10:12,12-12-2018 05:12,12-12-2018 15:42,0.136363636,0.454545455,0,1,0,0,0.136363636,0.454545455,,
1072800677691180000,rt : today i had the great pleasure to speak at the a digital talent day an event is hosted for digital talents goa...,intel,12-12-2018 10:29,12-12-2018 05:29,12-12-2018 15:59,0.266666667,0.25,0,0.556,0.444,0.9274,0.266666667,0.25,,
1072802676826490000,also upcloud san jose datacenter has intel xeon gold skylake cpus - benchmarks posted at...,intel,12-12-2018 10:37,12-12-2018 05:37,12-12-2018 16:07,0,0,0,1,0,0,0,0,,
1072803174707260000,choosing the right cpu for multigpu configurations amd intel multigpu,intel,12-12-2018 10:39,12-12-2018 05:39,12-12-2018 16:09,0.285714286,0.535714286,0,1,0,0,0.285714286,0.535714286,,
1072803866184310000,alot happening with these guys right now can't wait to see the future intel EYES,intel,12-12-2018 10:42,12-12-2018 05:42,12-12-2018 16:12,0.142857143,0.330357143,0,1,0,0,0.142857143,0.330357143,,
1072809549265010000,rt : retail : china's teams up with intel to develop 'smart' retail experiences,intel,12-12-2018 11:05,12-12-2018 06:05,12-12-2018 16:35,0.214285714,0.642857143,0,1,0,0,0.214285714,0.642857143,,
1072812114706900000,rt : it's a wrap! thanks for joining us at infrastructuretour in the nordics! redhat intel,intel,12-12-2018 11:15,12-12-2018 06:15,12-12-2018 16:45,0.25,0.2,0,0.789,0.211,0.5399,0.25,0.2,,
1072812250640060000,cryptocurrency miner spreads via old elasticsearch vulnerabilities cyber cybersecurity intel vulnerability,intel,12-12-2018 11:15,12-12-2018 06:15,12-12-2018 16:45,0.1,0.2,0.28,0.72,0,-0.3612,0.1,0.2,,
1072812474762690000,rt : cryptocurrency miner spreads via old elasticsearch vulnerabilities cyber cybersecurity intel vulne...,intel,12-12-2018 11:16,12-12-2018 06:16,12-12-2018 16:46,0.1,0.2,0.127,0.873,0,-0.1531,0.1,0.2,,
1072821046091360000,some of the onteca crew were lucky enough to win tickets to intel's thgenlaunch yesterday! looked they had a gre...,intel,12-12-2018 11:50,12-12-2018 06:50,12-12-2018 17:20,0.444444444,0.577777778,0,0.712,0.288,0.784,0.444444444,0.577777778,,
1072821950790200000,we can optimize specific machine learning workloads for intel skylake cpus on gcp which allows to run x cheaper...,intel,12-12-2018 11:54,12-12-2018 06:54,12-12-2018 17:24,0,0.125,0,0.842,0.158,0.4939,0,0.125,,
1072823265075150000,rt : some of the onteca crew were lucky enough to win tickets to intel's thgenlaunch yesterday! looked they had a great time VIDEO GAMEASTONISHED FACE...,intel,12-12-2018 11:59,12-12-2018 06:59,12-12-2018 17:29,0.533333333,0.620833333,0,0.656,0.344,0.8999,0.533333333,0.620833333,,
1072823386349490000,recruitment marketing-lead gen student: intel israel (hefa) mba jobs middleeast,intel,12-12-2018 12:00,12-12-2018 07:00,12-12-2018 17:30,0,0,0,1,0,0,0,0,,
1072824638311440000,if you missed intel's thgenlaunch event yesterday you can watch the live stream here f...,intel,12-12-2018 12:05,12-12-2018 07:05,12-12-2018 17:35,0.136363636,0.5,0.136,0.864,0,-0.296,0.136363636,0.5,,
1072825038393530000,rt : if you missed intel's thgenlaunch event yesterday you can watch the live stream here featuring ...,intel,12-12-2018 12:06,12-12-2018 07:06,12-12-2018 17:36,0.136363636,0.5,0.121,0.879,0,-0.296,0.136363636,0.5,,
1072825500693860000,rt : some of the onteca crew were lucky enough to win tickets to intel's thgenlaunch yesterday! looked they had a great time VIDEO GAMEASTONISHED FACE...,intel,12-12-2018 12:08,12-12-2018 07:08,12-12-2018 17:38,0.533333333,0.620833333,0,0.656,0.344,0.8999,0.533333333,0.620833333,,
1072826515589600000,rt : if you missed intel's thgenlaunch event yesterday you can watch the live stream here featuring ...,intel,12-12-2018 12:12,12-12-2018 07:12,12-12-2018 17:42,0.136363636,0.5,0.121,0.879,0,-0.296,0.136363636,0.5,,
1072828279973960000,how convenient coming on the heels HIGH-HEELED SHOE of lesgiletsjaunes to have the strasbourg gunman shout allahuakbar is a...,intel,12-12-2018 12:19,12-12-2018 07:19,12-12-2018 17:49,0,0,0,1,0,0,0,0,,
1072831397901950000,see how intel is helping ethereum developers improve transaction throughput for complex tasks using tees like...,intel,12-12-2018 12:31,12-12-2018 07:31,12-12-2018 18:01,-0.3,0.4,0,0.733,0.267,0.6249,-0.3,0.4,,
1072833730329300000,rt : take a closer look at our flagship motherboard the z aorus xtreme! now available on newegg! get yours here WHITE RIGHT POINTING BACKHAND INDEX https:/...,intel,12-12-2018 12:41,12-12-2018 07:41,12-12-2018 18:11,0.261904762,0.311904762,0,0.921,0.079,0.2462,0.261904762,0.311904762,,
1072835128714550000,rt : so we're at the intel thgenlaunch in manchester!!! here is our powerhouse gaming pc!! i k overclocked to ghz...,intel,12-12-2018 12:46,12-12-2018 07:46,12-12-2018 18:16,0,0,0,1,0,0,0,0,,
1072837467856870000,rt : i know i've covered this before but there still seems to be lots of confusion re memory config for intel xeon sp cpu...,intel,12-12-2018 12:55,12-12-2018 07:55,12-12-2018 18:25,0,0,0.113,0.887,0,-0.4215,0,0,,
