Tweet Id,Tweet text,Company,timestamp,,,Text Blob,,Vader,,,,Clips pattern,
,,,GMT,EST,IST,polarity,subjectivity,neg,neu,pos,compound,polarity,subjectivity
1068625770812240000,rt : l- day launch weather forecast for spacex falcon on crs for nasa - tuesday dec = % chance no go weather at ...,spacex,30-11-2018 22:00,30-11-2018 17:00,01-12-2018 03:30,0,0,0.095,0.819,0.086,-0.0516,0,0
1068625882854680000,how do you know when you've ordered cool swag?? hints: apple RED APPLEspacex ROCKET coolswag corporateswag bbmarketing,spacex,30-11-2018 22:00,30-11-2018 17:00,01-12-2018 03:30,0.175,0.325,0,0.857,0.143,0.3939,0.175,0.325
1068626612999060000,rt : spacex launch and landing road closure and time announcements for roads leading to and pla...,spacex,30-11-2018 22:03,30-11-2018 17:03,01-12-2018 03:33,0,0,0,1,0,0,0,0
1068627223115160000,rt : ksc prepping for serious traffic for spacex's tuesday crs- launch expect badge / ticket checks at all spaceport entrance...,spacex,30-11-2018 22:05,30-11-2018 17:05,01-12-2018 03:35,-0.333333333,0.666666667,0.067,0.933,0,-0.0772,-0.333333333,0.666666667
1068627629245380000,rt : the future of blazing fast internet depends on a big idea elon musk's () spacex got one step closer to that...,spacex,30-11-2018 22:07,30-11-2018 17:07,01-12-2018 03:37,0.066666667,0.275,0,1,0,0,0.066666667,0.275
1068627671075060000,rt : l- day launch weather forecast for spacex falcon on crs for nasa - tuesday dec = % chance no go weather at ...,spacex,30-11-2018 22:07,30-11-2018 17:07,01-12-2018 03:37,0,0,0.095,0.819,0.086,-0.0516,0,0
1068628623714910000,ssoa smallsatexpress rideshare launch now targeted for dec at : pm pst (: pm cet) from vandenbergafb o...,spacex,30-11-2018 22:11,30-11-2018 17:11,01-12-2018 03:41,0,0,0,0.833,0.167,0.4939,0,0
1068629190512000000,you are here link in bio nasa space s rg afrika astronomy science universe earth...,spacex,30-11-2018 22:13,30-11-2018 17:13,01-12-2018 03:43,0,0,0,1,0,0,0,0
1068629234527200000,as of pm the booster is still vertical hmmmm spacex falcon crs,spacex,30-11-2018 22:13,30-11-2018 17:13,01-12-2018 03:43,0,0,0,1,0,0,0,0
1068629318526330000,rt : l- day launch weather forecast for spacex falcon on crs for nasa - tuesday dec = % chance no go weather at ...,spacex,30-11-2018 22:14,30-11-2018 17:14,01-12-2018 03:44,0,0,0.095,0.819,0.086,-0.0516,0,0
1068629550467330000,rt : as of pm the booster is still vertical hmmmm spacex falcon crs,spacex,30-11-2018 22:15,30-11-2018 17:15,01-12-2018 03:45,0,0,0,1,0,0,0,0
1068629673456740000,rt : the future of blazing fast internet depends on a big idea elon musk's () spacex got one step closer to that...,spacex,30-11-2018 22:15,30-11-2018 17:15,01-12-2018 03:45,0.066666667,0.275,0,1,0,0,0.066666667,0.275
1068630286861250000,weather isn't looking good at all for tuesday's spacex crs launch,spacex,30-11-2018 22:18,30-11-2018 17:18,01-12-2018 03:48,0.7,0.6,0.194,0.806,0,-0.3412,0.7,0.6
1068630865146710000,rt : l- day launch weather forecast for spacex falcon on crs for nasa - tuesday dec = % chance no go weather at ...,spacex,30-11-2018 22:20,30-11-2018 17:20,01-12-2018 03:50,0,0,0.095,0.819,0.086,-0.0516,0,0
1068640822466420000,is for sale app apps software ios android ipad iphone mac google apple amazon...,spacex,30-11-2018 23:00,30-11-2018 18:00,01-12-2018 04:30,0,0,0,1,0,0,0,0
1068640824316100000,i wish i had thought of this - elon musk spacex stopdrymarkeritis,spacex,30-11-2018 23:00,30-11-2018 18:00,01-12-2018 04:30,0,0,0,0.769,0.231,0.4019,0,0
1068640924299750000,so much innovation and world-inspiring endeavors being pursued in the same block i flew the nerd flag high today...,spacex,30-11-2018 23:00,30-11-2018 18:00,01-12-2018 04:30,0.12,0.288333333,0.222,0.653,0.125,-0.3008,0.12,0.288333333
1068642099728430000,getting to mars will be risky dangerous uncomfortable but elon musk spacex (mars) ilovemars marsnow,spacex,30-11-2018 23:05,30-11-2018 18:05,01-12-2018 04:35,-0.55,0.95,0.304,0.696,0,-0.5023,-0.55,0.95
1068644875086840000,spacex to launch satellites including orbital reflector - universetoday - prescientinfo america,spacex,30-11-2018 23:16,30-11-2018 18:16,01-12-2018 04:46,0,0,0,1,0,0,0,0
1068645801503660000,rt : as of pm the booster is still vertical hmmmm spacex falcon crs,spacex,30-11-2018 23:19,30-11-2018 18:19,01-12-2018 04:49,0,0,0,1,0,0,0,0
1068646525050470000,nasa chief tells elon musk to stop drinking and smoking pot spacex,spacex,30-11-2018 23:22,30-11-2018 18:22,01-12-2018 04:52,0,0,0.167,0.833,0,-0.296,0,0
1068646645921990000,rt : l- day launch weather forecast for spacex falcon on crs for nasa - tuesday dec = % chance no go weather at ...,spacex,30-11-2018 23:23,30-11-2018 18:23,01-12-2018 04:53,0,0,0.095,0.819,0.086,-0.0516,0,0
1068647132423430000,rt : getting to mars will be risky dangerous uncomfortable but elon musk spacex (mars) ilovemars marsnow https...,spacex,30-11-2018 23:25,30-11-2018 18:25,01-12-2018 04:55,-0.55,0.95,0.273,0.727,0,-0.5023,-0.55,0.95
1068648737139030000,(day) hi do you think fish in water are 'wet'??? thank you so much!!! elonmusk tesla spacex,spacex,30-11-2018 23:31,30-11-2018 18:31,01-12-2018 05:01,0.1453125,0.3,0,0.803,0.197,0.6015,0.1453125,0.3
1068650930420290000,spacex implemented jama in and their progress has been exponential read their story here:,spacex,30-11-2018 23:40,30-11-2018 18:40,01-12-2018 05:10,0,0,0,0.823,0.177,0.4215,0,0
1068650972510080000,rt : spacex launch and landing road closure and time announcements for roads leading to and pla...,spacex,30-11-2018 23:40,30-11-2018 18:40,01-12-2018 05:10,0,0,0,1,0,0,0,0
1068653230232500000,here comes and new exciting celestial adventures here is the space calendar of events for big rocket launche...,spacex,30-11-2018 23:49,30-11-2018 18:49,01-12-2018 05:19,0.145454545,0.451515152,0,0.741,0.259,0.6808,0.145454545,0.451515152
1068653807737850000,rt : latest update from spacex on the launch that is carrying cadet-built satellite falconsat-,spacex,30-11-2018 23:51,30-11-2018 18:51,01-12-2018 05:21,0.5,0.9,0,1,0,0,0.5,0.9
1068658063597580000,factory walker spacex,spacex,01-12-2018 00:08,30-11-2018 19:08,01-12-2018 05:38,0,0,0,1,0,0,0,0
1068662742045850000,not a new vid but so awesome to get such a detailed tour in the ! btw do these astronauts feel wh...,spacex,01-12-2018 00:27,30-11-2018 19:27,01-12-2018 05:57,0.357954545,0.676136364,0,0.702,0.298,0.8643,0.357954545,0.676136364
1068663543422160000,rt : l- day launch weather forecast for spacex falcon on crs for nasa - tuesday dec = % chance no go weather at ...,spacex,01-12-2018 00:30,30-11-2018 19:30,01-12-2018 06:00,0,0,0.095,0.819,0.086,-0.0516,0,0
1068667377573850000,interstellar was remarkably relevant to our future a defining film of the st century elonmusk is the most vis...,spacex,01-12-2018 00:45,30-11-2018 19:45,01-12-2018 06:15,0.3,0.508333333,0,1,0,0,0.3,0.508333333
1068667918026710000,rt : breaking news india launches hysis earth observation satellite india hysis satellite space moon earth rocket...,spacex,01-12-2018 00:47,30-11-2018 19:47,01-12-2018 06:17,0,0,0,1,0,0,0,0
1068669524185140000,take a look at hiring and get him involved with spacex he has the same ethos a...,spacex,01-12-2018 00:54,30-11-2018 19:54,01-12-2018 06:24,0,0.125,0,1,0,0,0,0.125
1068670702721670000,rt : breaking news india launches hysis earth observation satellite india hysis satellite space moon earth rocket...,spacex,01-12-2018 00:58,30-11-2018 19:58,01-12-2018 06:28,0,0,0,1,0,0,0,0
1068673855273620000,wait for the double sonic boom! cause sound travels slower than light 's falcon landing...,spacex,01-12-2018 01:11,30-11-2018 20:11,01-12-2018 06:41,0.266666667,0.366666667,0,1,0,0,0.266666667,0.366666667
1068674596071710000,nasa's sls // spacex's starship // the more the better! via spacex nasasls,spacex,01-12-2018 01:14,30-11-2018 20:14,01-12-2018 06:44,0.5625,0.5,0,0.776,0.224,0.5378,0.5625,0.5
1068676516790360000,rt : wait for the double sonic boom! cause sound travels slower than light 's falcon landing spacex nasa i...,spacex,01-12-2018 01:21,30-11-2018 20:21,01-12-2018 06:51,0.266666667,0.366666667,0,1,0,0,0.266666667,0.366666667
1068676890393590000,rt : wait for the double sonic boom! cause sound travels slower than light 's falcon landing spacex nasa i...,spacex,01-12-2018 01:23,30-11-2018 20:23,01-12-2018 06:53,0.266666667,0.366666667,0,1,0,0,0.266666667,0.366666667
1068685389953750000,rt : wait for the double sonic boom! cause sound travels slower than light 's falcon landing spacex nasa i...,spacex,01-12-2018 01:57,30-11-2018 20:57,01-12-2018 07:27,0.266666667,0.366666667,0,1,0,0,0.266666667,0.366666667
1068685756825190000,satoshi musk he did create paypal and is getting us to mars wouldn't doubt he created bitcoin too THINKING FACE paypal was s...,spacex,01-12-2018 01:58,30-11-2018 20:58,01-12-2018 07:28,0,0,0.067,0.771,0.162,0.3549,0,0
1068691586152840000,rt : wait for the double sonic boom! cause sound travels slower than light 's falcon landing spacex nasa i...,spacex,01-12-2018 02:21,30-11-2018 21:21,01-12-2018 07:51,0.266666667,0.366666667,0,1,0,0,0.266666667,0.366666667
1068693421559290000,i took this picture with a oneplust so in love space nasa spacex ...,spacex,01-12-2018 02:29,30-11-2018 21:29,01-12-2018 07:59,0.5,0.6,0,0.711,0.289,0.6682,0.5,0.6
1068693561384840000,rt : breaking news india launches hysis earth observation satellite india hysis satellite space moon earth rocket...,spacex,01-12-2018 02:29,30-11-2018 21:29,01-12-2018 07:59,0,0,0,1,0,0,0,0
1068694419161960000,rt : the not a boring tesla podcast is now also available on apple itunes - check it out subscribe! nabtp,spacex,01-12-2018 02:32,30-11-2018 21:32,01-12-2018 08:02,0.5,0.7,0,0.883,0.117,0.308,0.5,0.7
1068694476435130000,rt : ksc prepping for serious traffic for spacex's tuesday crs- launch expect badge / ticket checks at all spaceport entrance...,spacex,01-12-2018 02:33,30-11-2018 21:33,01-12-2018 08:03,-0.333333333,0.666666667,0.067,0.933,0,-0.0772,-0.333333333,0.666666667
1068694590683780000,rt : ksc prepping for serious traffic for spacex's tuesday crs- launch expect badge / ticket checks at all spaceport entrance...,spacex,01-12-2018 02:33,30-11-2018 21:33,01-12-2018 08:03,-0.333333333,0.666666667,0.067,0.933,0,-0.0772,-0.333333333,0.666666667
1068694612645150000,rt : breaking news india launches hysis earth observation satellite india hysis satellite space moon earth rocket...,spacex,01-12-2018 02:33,30-11-2018 21:33,01-12-2018 08:03,0,0,0,1,0,0,0,0
1068696049877950000,rt : breaking news india launches hysis earth observation satellite india hysis satellite space moon earth rocket...,spacex,01-12-2018 02:39,30-11-2018 21:39,01-12-2018 08:09,0,0,0,1,0,0,0,0
1068696897077060000,rt : breaking news india launches hysis earth observation satellite india hysis satellite space moon earth rocket...,spacex,01-12-2018 02:42,30-11-2018 21:42,01-12-2018 08:12,0,0,0,1,0,0,0,0
1068697131433680000,rt : the not a boring tesla podcast is now also available on apple itunes - check it out subscribe! nabtp,spacex,01-12-2018 02:43,30-11-2018 21:43,01-12-2018 08:13,0.5,0.7,0,0.883,0.117,0.308,0.5,0.7
1068699851116950000,rt : wait for the double sonic boom! cause sound travels slower than light 's falcon landing spacex nasa i...,spacex,01-12-2018 02:54,30-11-2018 21:54,01-12-2018 08:24,0.266666667,0.366666667,0,1,0,0,0.266666667,0.366666667
1068699978959390000,rt : breaking news india launches hysis earth observation satellite india hysis satellite space moon earth rocket...,spacex,01-12-2018 02:55,30-11-2018 21:55,01-12-2018 08:25,0,0,0,1,0,0,0,0
1068700852322520000,rt : breaking news india launches hysis earth observation satellite india hysis satellite space moon earth rocket...,spacex,01-12-2018 02:58,30-11-2018 21:58,01-12-2018 08:28,0,0,0,1,0,0,0,0
1068707044205760000,its christmas music szn spacex,spacex,01-12-2018 03:23,30-11-2018 22:23,01-12-2018 08:53,0,0,0,1,0,0,0,0
1068709039905870000,rt : spacex crs static fire in progress,spacex,01-12-2018 03:31,30-11-2018 22:31,01-12-2018 09:01,0.5,0.9,0.235,0.49,0.275,0.1027,0.5,0.9
1068709934886450000,rt : spacex crs static fire in progress,spacex,01-12-2018 03:34,30-11-2018 22:34,01-12-2018 09:04,0.5,0.9,0.235,0.49,0.275,0.1027,0.5,0.9
1068709961398650000,rt : spacex crs static fire in progress,spacex,01-12-2018 03:34,30-11-2018 22:34,01-12-2018 09:04,0.5,0.9,0.235,0.49,0.275,0.1027,0.5,0.9
1068711655020860000,rt : these are the top features that make the rivian rt and rs spectacular off-road electric vehicles AUTOMOBILEBATTERY tesla spacex...,spacex,01-12-2018 03:41,30-11-2018 22:41,01-12-2018 09:11,0.55,0.7,0,0.913,0.087,0.2023,0.55,0.7
1068712504304390000,rt : the not a boring tesla podcast is now also available on apple itunes - check it out subscribe! nabtp,spacex,01-12-2018 03:44,30-11-2018 22:44,01-12-2018 09:14,0.5,0.7,0,0.883,0.117,0.308,0.5,0.7
1068713566994340000,rt : ksc prepping for serious traffic for spacex's tuesday crs- launch expect badge / ticket checks at all spaceport entrance...,spacex,01-12-2018 03:49,30-11-2018 22:49,01-12-2018 09:19,-0.333333333,0.666666667,0.067,0.933,0,-0.0772,-0.333333333,0.666666667
1068714180352580000,elon musk says there's a ' percent' chance he'll move to mars via mars spacex elonmusk,spacex,01-12-2018 03:51,30-11-2018 22:51,01-12-2018 09:21,0,0,0,0.867,0.133,0.25,0,0
1068716572368340000,rt : tesla roadster in space digital painting from the cool spacex photo high-quality art prints in large sizes available: htt...,spacex,01-12-2018 04:01,30-11-2018 23:01,01-12-2018 09:31,0.241071429,0.369642857,0,0.892,0.108,0.3182,0.241071429,0.369642857
1068716847598450000,launches within days coast to coast CLAPPING HANDS SIGNCLAPPING HANDS SIGNCLAPPING HANDS SIGN spacex,spacex,01-12-2018 04:02,30-11-2018 23:02,01-12-2018 09:32,0,0,0,1,0,0,0,0
1068717938436380000,spacex : static fire test of falcon complete--targeting december launch from pad in florida for dragon's sixt...,spacex,01-12-2018 04:06,30-11-2018 23:06,01-12-2018 09:36,0.5,0.9,0.138,0.862,0,-0.34,0.5,0.9
1068718355035630000,spacex falcon crs static fire test just took place at pm et /- just confirmed good test setti...,spacex,01-12-2018 04:08,30-11-2018 23:08,01-12-2018 09:38,0.533333333,0.833333333,0.113,0.751,0.136,0.128,0.533333333,0.833333333
1068718393316920000,are you near california? meet us for a close-up rocket launch meetup on sunday /! can't make it in pers...,spacex,01-12-2018 04:08,30-11-2018 23:08,01-12-2018 09:38,0.125,0.4,0,1,0,0,0.125,0.4
1068720757902060000,rt : spacex falcon crs static fire test just took place at pm et /- just confirmed good test setting up de...,spacex,01-12-2018 04:17,30-11-2018 23:17,01-12-2018 09:47,0.533333333,0.833333333,0.099,0.782,0.119,0.128,0.533333333,0.833333333
1068722398877240000,rt : satoshi musk he did create paypal and is getting us to mars wouldn't doubt he created bitcoin too THINKING FACE paypal was sold...,spacex,01-12-2018 04:24,30-11-2018 23:24,01-12-2018 09:54,0,0,0.065,0.779,0.156,0.3549,0,0
1068726214716720000,rt : spacex falcon crs static fire test just took place at pm et /- just confirmed good test setting up de...,spacex,01-12-2018 04:39,30-11-2018 23:39,01-12-2018 10:09,0.533333333,0.833333333,0.099,0.782,0.119,0.128,0.533333333,0.833333333
1068727425402610000,rt : satoshi musk he did create paypal and is getting us to mars wouldn't doubt he created bitcoin too THINKING FACE paypal was sold...,spacex,01-12-2018 04:44,30-11-2018 23:44,01-12-2018 10:14,0,0,0.065,0.779,0.156,0.3549,0,0
1068733242721860000,can even spacex be disrupted? well it escalated quickly! satellites,spacex,01-12-2018 05:07,01-12-2018 00:07,01-12-2018 10:37,0.416666667,0.5,0,0.79,0.21,0.3382,0.416666667,0.5
1068733335780760000,uh have you heard of ?? nasa chief personally ordered safety review of spacex boeing: report...,spacex,01-12-2018 05:07,01-12-2018 00:07,01-12-2018 10:37,0,0.3,0,0.826,0.174,0.4871,0,0.3
1068744454587230000,rt : these are the top features that make the rivian rt and rs spectacular off-road electric vehicles AUTOMOBILEBATTERY tesla spacex...,spacex,01-12-2018 05:51,01-12-2018 00:51,01-12-2018 11:21,0.55,0.7,0,0.913,0.087,0.2023,0.55,0.7
1068749391564010000,dedicated rideshare falcon launch raises satellite tracking concerns - -...,spacex,01-12-2018 06:11,01-12-2018 01:11,01-12-2018 11:41,0,0,0,0.727,0.273,0.4588,0,0
1068750559740440000,rt : mammoth recently got a mascot meet elon tusk! tesla woolligans xr vr ar yyc yeg spacex elonmusk coding...,spacex,01-12-2018 06:16,01-12-2018 01:16,01-12-2018 11:46,0,0.25,0,1,0,0,0,0.25
1068751499797250000,rt : wait for the double sonic boom! cause sound travels slower than light 's falcon landing spacex nasa i...,spacex,01-12-2018 06:19,01-12-2018 01:19,01-12-2018 11:49,0.266666667,0.366666667,0,1,0,0,0.266666667,0.366666667
1068755409693900000,rt : the future of blazing fast internet depends on a big idea elon musk's () spacex got one step closer to that...,spacex,01-12-2018 06:35,01-12-2018 01:35,01-12-2018 12:05,0.066666667,0.275,0,1,0,0,0.066666667,0.275
1068763753427140000,rt : perfect morning for a spacex launch on the space coast!!,spacex,01-12-2018 07:08,01-12-2018 02:08,01-12-2018 12:38,1,1,0,0.678,0.322,0.6467,1,1
1068770309808020000,rt : wait for the double sonic boom! cause sound travels slower than light 's falcon landing spacex nasa i...,spacex,01-12-2018 07:34,01-12-2018 02:34,01-12-2018 13:04,0.266666667,0.366666667,0,1,0,0,0.266666667,0.366666667
1068771290637580000,rt : wait for the double sonic boom! cause sound travels slower than light 's falcon landing spacex nasa i...,spacex,01-12-2018 07:38,01-12-2018 02:38,01-12-2018 13:08,0.266666667,0.366666667,0,1,0,0,0.266666667,0.366666667
1068771344718930000,rt : the future of blazing fast internet depends on a big idea elon musk's () spacex got one step closer to that...,spacex,01-12-2018 07:38,01-12-2018 02:38,01-12-2018 13:08,0.066666667,0.275,0,1,0,0,0.066666667,0.275
1068771690862250000,rt : wait for the double sonic boom! cause sound travels slower than light 's falcon landing spacex nasa i...,spacex,01-12-2018 07:40,01-12-2018 02:40,01-12-2018 13:10,0.266666667,0.366666667,0,1,0,0,0.266666667,0.366666667
1068775611701680000,the moon is an astronomical body that orbits planet earth and is earth's only permanent natural satellite WANING GIBBOUS MOON SYMBOLTELESCOPE nasa...,spacex,01-12-2018 07:55,01-12-2018 02:55,01-12-2018 13:25,0.05,0.7,0,0.894,0.106,0.3612,0.05,0.7
1068776643521590000,rt : wait for the double sonic boom! cause sound travels slower than light 's falcon landing spacex nasa i...,spacex,01-12-2018 07:59,01-12-2018 02:59,01-12-2018 13:29,0.266666667,0.366666667,0,1,0,0,0.266666667,0.366666667
1068777207110200000,wait for the double sonic boom! cause sound travels slower than light elonmusk's spacex falcon landing spacex...,spacex,01-12-2018 08:01,01-12-2018 03:01,01-12-2018 13:31,0.266666667,0.366666667,0,1,0,0,0.266666667,0.366666667
1068777210901900000,rt alvinfoo: wait for the double sonic boom! cause sound travels slower than light elonmusk's spacex falcon land...,spacex,01-12-2018 08:01,01-12-2018 03:01,01-12-2018 13:31,0.266666667,0.366666667,0,1,0,0,0.266666667,0.366666667
1068778568317040000,rt : rt alvinfoo: wait for the double sonic boom! cause sound travels slower than light elonmusk's spacex falcon landing...,spacex,01-12-2018 08:07,01-12-2018 03:07,01-12-2018 13:37,0.266666667,0.366666667,0,1,0,0,0.266666667,0.366666667
1068780007013700000,rt : wait for the double sonic boom! cause sound travels slower than light 's falcon landing spacex nasa i...,spacex,01-12-2018 08:13,01-12-2018 03:13,01-12-2018 13:43,0.266666667,0.366666667,0,1,0,0,0.266666667,0.366666667
1068783320966750000,falcon rocket tested in florida as spacex preps for back-to-back launches -,spacex,01-12-2018 08:26,01-12-2018 03:26,01-12-2018 13:56,0,0,0,1,0,0,0,0
